pmid,doi,year,title
32220482,10.1016/j.arth.2020.02.042,2020,No-Fault Compensation From the Patient Compensation Association in Denmark After Primary Total Hip Replacement in Danish Hospitals 2005-2017.
32216984,10.1016/j.arth.2020.02.003,2020,"Does Regional Anesthesia Reduce Complications Following Total Hip and Knee Replacement Compared With General Anesthesia? An Analysis From the National Joint Registry for England, Wales, Northern Ireland and the Isle of Man."
32209288,10.1016/j.arth.2020.02.067,2020,Thirty-Day Complications in Osteonecrosis Patients Following Total Hip Arthroplasty.
32209287,10.1016/j.arth.2020.02.048,2020,Does Femoral Morphology Predict the Risk of Periprosthetic Fracture After Cementless Total Hip Arthroplasty?
32209286,10.1016/j.arth.2020.02.047,2020,Administration of Tranexamic Acid Improves Long-Term Outcomes in Total Knee Arthroplasty.
32229149,10.1016/j.arth.2020.02.017,2020,Reporting Outcomes of Treatment for Periprosthetic Joint Infection of the Knee and Hip Together With a Minimum 1-Year Follow-Up is Reliable.
32234327,10.1016/j.arth.2020.03.007,2020,Does Patellofemoral Disease Affect Outcomes in Contemporary Medial Fixed-Bearing Unicompartmental Knee Arthroplasty?
31818501,10.1016/j.arth.2019.11.021,2020,"Patient-Recorded Physician Ratings: What Can We Learn From 11,527 Online Reviews of Orthopedic Surgeons?"
31740103,10.1016/j.arth.2019.10.028,2020,Does Activity-Based Rehabilitation With Goal Attainment Scaling Increase Physical Activity Among Younger Knee Arthroplasty Patients? Results From the Randomized Controlled ACTION Trial.
31836326,10.1016/j.arth.2019.11.005,2020,"Taper Design, Head Material, and Manufacturer Affect the Onset of Fretting Under Simulated Corrosion Conditions."
31722855,10.1016/j.arth.2019.10.029,2020,Tranexamic Acid Is Associated With Reduced Periprosthetic Joint Infection After Primary Total Joint Arthroplasty.
31732369,10.1016/j.arth.2019.10.027,2020,The Effect of Bone Quality on Tibial Component Migration in Medial Cemented Unicompartmental Knee Arthroplasty. A Prospective Cohort Study Using Dual X-Ray Absorptiometry and Radiostereometric Analysis.
31732370,10.1016/j.arth.2019.09.015,2020,Temporal Trends and Predictors of Thirty-Day Readmissions and Emergency Department Visits Following Total Knee Arthroplasty in Ontario Between 2003 and 2016.
31733981,10.1016/j.arth.2019.09.043,2020,Low-Dose Aspirin Is Adequate for Venous Thromboembolism Prevention Following Total Joint Arthroplasty: A Systematic Review.
31735489,10.1016/j.arth.2019.10.040,2020,Monoflanged Custom-Made Acetabular Components Promote Biomechanical Restoration of Severe Acetabular Bone Defects by Metallic Defect Reconstruction.
31735490,10.1016/j.arth.2019.10.020,2020,Sagittal Stability and Implant Design Affect Patient Reported Outcomes After Total Knee Arthroplasty.
31735491,10.1016/j.arth.2019.10.034,2020,Nuisance Symptoms in Total Joint Arthroplasty: Prevalence and Impact on Patient Satisfaction.
31735492,10.1016/j.arth.2019.10.035,2020,Effect of Posthospital Syndrome on Discharge Disposition and Healthcare Utilization After Primary Total Joint Arthroplasty.
31757697,10.1016/j.arth.2019.10.037,2020,Risk Factors for Greater Than 24-Hour Length of Stay After Primary Total Knee Arthroplasty.
31759798,10.1016/j.arth.2019.10.014,2020,Intraoperative Practice Variability in Total Knee Arthroplasty.
31852610,10.1016/j.arth.2019.10.001,2020,Effects of Estimated Glomerular Filtration Rate on 30-Day Mortality and Postoperative Complications After Total Hip Arthroplasty: A Risk Stratification Instrument.
31859012,10.1016/j.arth.2019.11.032,2020,Could a Simple Screening Procedure Identify Patients With Early Cognitive Impairment? Implications for the Treatment of Geriatric Femoral Neck Fractures.
31859013,10.1016/j.arth.2019.11.034,2020,High Incidence of Tibial Component Loosening After Total Knee Arthroplasty Using Ceramic Titanium-Nitride-Coated Mobile Bearing Prosthesis in Moderate to Severe Varus Deformity: A Matched-Pair Study Between Ceramic-Coated Mobile Bearing and Fixed Bearing Prostheses.
31866252,10.1016/j.arth.2019.11.029,2020,The 2019 Revised Version of Association Research Circulation Osseous Staging System of Osteonecrosis of the Femoral Head.
31924490,10.1016/j.arth.2019.12.008,2020,Medicare Reimbursement for Hip and Knee Arthroplasty From 2000 to 2019: An Unsustainable Trend.
32234328,10.1016/j.arth.2020.02.066,2020,One-Surgeon vs Two-Surgeon Single-Anesthetic Bilateral Total Knee Arthroplasty: Revision and Mortality Rates From the Australian Orthopedic Association National Joint Replacement Registry.
31926776,10.1016/j.arth.2019.10.017,2020,Patient-Reported Outcomes Following Total Hip Arthroplasty: A Multicenter Comparison Based on Surgical Approaches.
31722854,10.1016/j.arth.2019.10.016,2020,Improvements in Objectively Measured Activity Behaviors Do Not Correlate With Improvements in Patient-Reported Outcome Measures Following Total Knee Arthroplasty.
31826835,10.1016/j.arth.2019.11.023,2020,Varus-Valgus Constrained Implants With a Mobile-Bearing Articulation: Results of 367 Revision Total Knee Arthroplasties.
31711805,10.1016/j.arth.2019.10.010,2020,Development of Preoperative Prediction Models for Pain and Functional Outcome After Total Knee Arthroplasty Using The Dutch Arthroplasty Register Data.
31711803,10.1016/j.arth.2019.09.034,2020,"A Nationwide Analysis on the Impact of Schizophrenia Following Primary Total Knee Arthroplasty: A Matched-Control Analysis of 49,176 Medicare Patients."
31839349,10.1016/j.arth.2019.11.020,2020,Lumbar Spine Degeneration and Flatback Deformity Alter Sitting-Standing Spinopelvic Mechanics-Implications for Total Hip Arthroplasty.
31848077,10.1016/j.arth.2019.11.025,2020,Preoperative Depression Is Associated With Increased Risk Following Revision Total Joint Arthroplasty.
31852609,10.1016/j.arth.2019.11.031,2020,Cobalt and Chromium Ion Release in Metal-on-Polyethylene and Ceramic-on-Polyethylene THA: A Simulator Study With Cellular and Microbiological Correlations.
31810788,10.1016/j.arth.2019.10.045,2020,The Uptake of New Knee Replacement Implants in the UK: Analysis of the National Joint Registry for England and Wales.
31761673,10.1016/j.arth.2019.10.039,2020,Accuracy and Validity of Computer Adaptive Testing for Outcome Assessment in Patients Undergoing Total Hip Arthroplasty.
31759801,10.1016/j.arth.2019.10.012,2020,A Novel Adjunct Indicator of Periprosthetic Joint Infection: Platelet Count and Mean Platelet Volume.
31759799,10.1016/j.arth.2019.10.044,2020,Hospital Volume and Postoperative Infections in Total Knee Arthroplasty.
31690522,10.1016/j.arth.2019.10.021,2020,Highly Cross-Linked Polyethylene in Total Hip Arthroplasty in Patients Younger Than 50 Years With Osteonecrosis of the Femoral Head: A Minimum of 10 Years of Follow-Up.
31694778,10.1016/j.arth.2019.10.007,2020,How Flat Is the Tibial Osteotomy in Total Knee Arthroplasty?
31699529,10.1016/j.arth.2019.10.006,2020,Current Preclinical Testing of New Hip Arthroplasty Technologies Does Not Reflect Real-World Loadings: Capturing Patient-Specific and Activity-Related Variation in Hip Contact Forces.
31699530,10.1016/j.arth.2019.10.003,2020,Determining and Achieving Target Limb Length and Offset in Total Hip Arthroplasty Using Intraoperative Digital Radiography.
31699531,10.1016/j.arth.2019.08.038,2020,Postmortem Retrieval Analysis of Metallosis and Periprosthetic Tissue Metal Concentrations in Total Knee Arthroplasty.
31706645,10.1016/j.arth.2019.10.005,2020,Hospital Adverse Events and Perioperative Outcomes in Bilateral Direct Anterior Approach Total Hip Arthroplasty.
31706646,10.1016/j.arth.2019.08.065,2020,Acetabular Anatomical Parameters in Patients With Idiopathic Osteonecrosis of the Femoral Head.
31708292,10.1016/j.arth.2019.10.023,2020,Does the Effectiveness and Mechanical Strength of Kanamycin-Loaded Bone Cement in Musculoskeletal Tuberculosis Compare to Vancomycin-Loaded Bone Cement.
31708293,10.1016/j.arth.2019.10.022,2020,"The Association Between Anxiety, Depression, and Locus of Control With Patient Outcomes Following Total Knee Arthroplasty."
31708294,10.1016/j.arth.2019.10.025,2020,Definitive Resection Arthroplasty of the Knee: A Surprisingly Viable Treatment to Manage Intractable Infection in Selected Patients.
31711804,10.1016/j.arth.2019.10.026,2020,Rheumatoid Arthritis Is Associated With Thromboembolic Complications Following Primary Total Knee Arthroplasty.
32241648,10.1016/j.arth.2020.02.053,2020,Does Age Influence Patient-Reported Outcomes in Unilateral Primary Total Hip and Knee Arthroplasty?
32253066,10.1016/j.arth.2020.03.008,2020,Subsidence Following Revision Total Hip Arthroplasty Using Modular and Monolithic Components.
32241650,10.1016/j.arth.2020.02.051,2020,Disparities in Hip Arthroplasty Outcomes: Results of a Statewide Hospital Registry From 2016 to 2018.
32376164,10.1016/j.arth.2020.04.008,2020,Modifiable Analgesia-/Anesthesia-Related Factors and Risk of Severe Gastrointestinal Complications After Lower Extremity Total Joint Arthroplasty: A Nationwide Analysis.
32376163,10.1016/j.arth.2020.04.052,2020,The Effect of the COVID-19 Pandemic on Electively Scheduled Hip and Knee Arthroplasty Patients in the United States.
32370924,10.1016/j.arth.2020.04.046,2020,Personal Protective Equipment: Current Best Practices for Orthopedic Teams.
32370923,10.1016/j.arth.2020.04.057,2020,Disruption of Arthroplasty Practice in an Orthopedic Center in Northern Italy During the Coronavirus Disease 2019 Pandemic.
32362481,10.1016/j.arth.2020.04.001,2020,The Cost of an Episode of Care in a Total Knee Arthroplasty Patient Is More Than a Total Hip Arthroplasty Patient Within an Alternative Payment Model.
32362480,10.1016/j.arth.2020.04.005,2020,What Is the Critical Tibial Resection Depth During Unicompartmental Knee Arthroplasty? A Biomechanical Study of Fracture Risk.
32362479,10.1016/j.arth.2020.04.006,2020,Effect of Flurbiprofen and S-Flurbiprofen Patches on Multimodal Pain Management After Total Knee Arthroplasty: A Prospective Randomized Controlled Trial.
32376165,10.1016/j.arth.2020.04.014,2020,Total Hip Arthroplasty in Patients With Sickle Cell Disease: A Comprehensive Systematic Review.
32362478,10.1016/j.arth.2020.04.004,2020,How Does Preoperative Central Sensitization Affect Quality of Life Following Total Knee Arthroplasty?
32359958,10.1016/j.arth.2020.03.050,2020,The Long-Term Results of Total Hip Arthroplasty With a Cemented β-Titanium Stem.
32247677,10.1016/j.arth.2020.02.065,2020,Are Patients With a History of Septic Arthritis Undergoing Total Knee Arthroplasty at Higher Risk for Revision Surgery? A Single-Center Study.
32359957,10.1016/j.arth.2020.03.023,2020,Total Hip Arthroplasty in Patients With Osteogenesis Imperfecta.
32354536,10.1016/j.arth.2020.04.035,2020,Helmet Modification to PPE With 3D Printing During the COVID-19 Pandemic at Duke University Medical Center: A Novel Technique.
32354535,10.1016/j.arth.2020.04.030,2020,The Rapid Response to the COVID-19 Pandemic by the Arthroplasty Divisions at Two Academic Referral Centers.
32349892,10.1016/j.arth.2020.03.052,2020,Improvements in Isokinetic Quadriceps and Hamstring Strength Testing After Focused Therapy in Patients With Flexion Instability.
32349891,10.1016/j.arth.2020.03.053,2020,Chronic Obstructive Pulmonary Disease Is Associated With Higher Rates of Venous Thromboemboli Following Primary Total Knee Arthroplasty.
32360105,10.1016/j.arth.2020.03.048,2020,Innovative Devices Did Not Provide Superior Total Knee Arthroplasty Outcomes in Post-Operative Rehabilitation: Results From a Four-Arm Randomized Clinical Trial.
32331802,10.1016/j.arth.2020.03.049,2020,Patient Characteristics and Surgical Start Time Affect Length of Stay Following Anterior Total Hip Arthroplasty.
32327286,10.1016/j.arth.2020.03.038,2020,Preoperative Predictors of Patients Requiring Inpatient Admission for Total Hip Arthroplasty Following Removal From the Medicare Inpatient-Only List.
32327285,10.1016/j.arth.2020.03.047,2020,Bicortical Contact Predicts Subsidence of Modular Tapered Stems in Revision Total Hip Arthroplasty.
31926778,10.1016/j.arth.2019.12.035,2020,Is There a Role for Preclosure Dilute Betadine Irrigation in the Prevention of Postoperative Infection Following Total Joint Arthroplasty?
32307289,10.1016/j.arth.2020.03.037,2020,"Total Knee Arthroplasty for Valgus Deformity via a Lateral Approach: Clinical Results, Comparison to Medial Approach, and Review of Recent Literature."
32307288,10.1016/j.arth.2020.03.035,2020,Can Flexed-Seated and Single-Leg Standing Radiographs Be Useful in Preoperative Evaluation of Lumbar Mobility in Total Hip Arthroplasty?
32284208,10.1016/j.arth.2020.03.028,2020,A Large-Scale Fifteen-Year Minimum Survivorship of a Cementless Triple Tapered Femoral Stem.
32279947,10.1016/j.arth.2020.03.025,2020,Medical Device Recalls in Orthopedics: Recent Trends and Areas for Improvement.
32279946,10.1016/j.arth.2020.03.029,2020,"Utilization of Debridement, Antibiotics, and Implant Retention for Infection After Total Joint Arthroplasty Over a Decade in the United States."
32279944,10.1016/j.arth.2020.03.027,2020,Retrieval Analysis of Cruciate-Retaining and Posterior-Stabilized Total Knee Arthroplasty and Correlations to Laxity and Wear.
32279943,10.1016/j.arth.2020.03.015,2020,Wagner Cone Midterm Survivorship and Outcomes.
32279942,10.1016/j.arth.2020.03.013,2020,Equivalent Mid-Term Results of Open vs Endoscopic Gluteal Tendon Tear Repair Using Suture Anchors in Forty-Five Patients.
32278487,10.1016/j.arth.2020.02.044,2020,Bariatric Surgery Prior to Total Hip Arthroplasty Is Cost-Effective in Morbidly Obese Patients.
32269008,10.1016/j.arth.2020.03.016,2020,Synovial Fluid d-Lactate-A Novel Pathogen-Specific Biomarker for the Diagnosis of Periprosthetic Joint Infection.
32269006,10.1016/j.arth.2020.02.046,2020,Postoperative Serum Cytokine Levels Are Associated With Early Stiffness After Total Knee Arthroplasty: A Prospective Cohort Study.
32265142,10.1016/j.arth.2020.03.021,2020,Does Unicompartmental Knee Replacement Offer Improved Clinical Advantages Over Total Knee Replacement in the Treatment of Isolated Lateral Osteoarthritis? A Matched Cohort Analysis From an Independent Center.
32265141,10.1016/j.arth.2020.03.019,2020,Development of Machine Learning Algorithms to Predict Clinically Meaningful Improvement for the Patient-Reported Health State After Total Hip Arthroplasty.
32265140,10.1016/j.arth.2020.03.024,2020,Narcotic Consumption in Opioid Naïve Patients Undergoing Unicompartmental and Total Knee Arthroplasty.
32253065,10.1016/j.arth.2020.03.010,2020,Complementary Saphenous Nerve Block to Intra-Articular Analgesia Reduces Pain After Total Knee Arthroplasty: A Prospective Randomized Controlled Trial.
32317199,10.1016/j.arth.2020.03.041,2020,Five-Year Risk of Conversion to Total Knee Arthroplasty After Operatively Treated Periarticular Knee Fractures in Patients Over 40 Years of Age.
32345566,10.1016/j.arth.2020.04.038,2020,Economic Recovery After the COVID-19 Pandemic: Resuming Elective Orthopedic Surgery and Total Joint Arthroplasty.
32345564,10.1016/j.arth.2020.04.032,2020,"The Past, Present, and Future of Orthopedic Education: Lessons Learned From the COVID-19 Pandemic."
32340829,10.1016/j.arth.2020.04.037,2020,Educating Surgeons to Educate Patients About the COVID-19 Pandemic.
32340828,10.1016/j.arth.2020.03.031,2020,"Outpatient, Home-Based Physical Therapy Promotes Decreased Length of Stay and Post-Acute Resource Utilization After Total Joint Arthroplasty."
