topic_i,topic_j,label_i,label_j,cosine_raw,cosine_centered,cosine_ctfidf,keyword_jaccard
0,29,Tranexamic Acid and Perioperative Blood Management,Machine Learning Prediction of Arthroplasty Outcomes,0.9920823574066162,-0.24930702149868011,0.27908309222934313,0.08108108108108109
62,66,Same-Day Discharge Protocols in Joint Arthroplasty,Blood Loss and Transfusion Management,0.9933125972747803,0.0824754536151886,0.27890765774967013,0.1111111111111111
23,32,Value-Based Care and Alternative Payment Models,Cost-Effectiveness of Joint Arthroplasty,0.9871377944946289,0.21158470213413239,0.27888787350660565,0.1111111111111111
4,43,KOOS and Knee-Specific PROMs,National Joint Replacement Registry Studies,0.9940595626831055,-0.017781700938940048,0.2788236128074253,0.08108108108108109
34,81,"Opioid Use, Prescription Patterns, and Stewardship",Knee Society Score and Clinical Outcome Reporting,0.9915141463279724,-0.388075053691864,0.2787149297990162,0.14285714285714285
26,35,Femoral Head Taper Corrosion and Modular Junction Failure,Registry-Based Revision Risk and Implant Survivorship,0.9841200113296509,-0.28288957476615906,0.27861881300277885,0.05263157894736842
12,27,Ceramic-on-Ceramic Bearings and Fracture,Medicare Reimbursement and Bundled Payments (Costs),0.9880140423774719,-0.4024365246295929,0.27852482183153765,0.1111111111111111
23,68,Value-Based Care and Alternative Payment Models,Arthroplasty Volume Trends and Future Projections,0.9840404987335205,-0.04528539627790451,0.27842713935253693,0.1111111111111111
8,58,"Knee Kinematics, Gap Balancing, and ROM",Patient Satisfaction After Joint Arthroplasty,0.9919933676719666,-0.09924907982349396,0.2783796242789783,0.1111111111111111
0,3,Tranexamic Acid and Perioperative Blood Management,Periprosthetic Joint Infection Diagnosis and Treatment,0.9958120584487915,0.18676115572452545,0.2781797322619422,0.08108108108108109
20,78,Depression and Mental Health in Arthroplasty,Preoperative Opioid Use and Outcomes,0.9959583282470703,0.7454085946083069,0.2781682431811358,0.14285714285714285
2,11,Primary Total Hip Arthroplasty Technique and Outcomes,Aspirin vs Anticoagulant VTE Prophylaxis,0.9907368421554565,-0.4736030101776123,0.2781414589773272,0.1111111111111111
0,15,Tranexamic Acid and Perioperative Blood Management,Medicare Reimbursement and Bundled Payments,0.9900746941566467,-0.33882206678390503,0.2781207900086065,0.1111111111111111
34,42,"Opioid Use, Prescription Patterns, and Stewardship",Lower Extremity Deformity and Ligament Reconstruction,0.9932198524475098,-0.48558157682418823,0.2780972729240248,0.14285714285714285
4,8,KOOS and Knee-Specific PROMs,"Knee Kinematics, Gap Balancing, and ROM",0.9929208755493164,0.0379365049302578,0.2777666069858905,0.1111111111111111
16,70,Implant Retrieval and Corrosion Analysis,Femoral Stem Survival and Aseptic Loosening,0.9918288588523865,-0.04196498543024063,0.27766785531457233,0.05263157894736842
63,74,Knee Flexion and Range of Motion After TKA,Postoperative Rehabilitation and Physical Therapy,0.9953240156173706,-0.01909266784787178,0.27760022262341133,0.1111111111111111
55,64,Cementless Stem Subsidence and Early Fixation,Relative Value Units and Surgical Work in TJA,0.9896875619888306,-0.29448461532592773,0.27752104516690335,0.14285714285714285
28,32,Medicare Reimbursement and Bundled Payments (Proms),Cost-Effectiveness of Joint Arthroplasty,0.9955044984817505,0.06183295324444771,0.277482533667474,0.14285714285714285
29,42,Machine Learning Prediction of Arthroplasty Outcomes,Lower Extremity Deformity and Ligament Reconstruction,0.992167592048645,-0.4270838797092438,0.27738542419158424,0.08108108108108109
48,79,Risk Assessment and Discharge Disposition Models,KOOS Outcomes After Simultaneous Bilateral TKA,0.9957658052444458,0.4237214922904968,0.2772711942823419,0.1111111111111111
34,64,"Opioid Use, Prescription Patterns, and Stewardship",Relative Value Units and Surgical Work in TJA,0.9946481585502625,0.48370596766471863,0.27724410902638763,0.14285714285714285
62,63,Same-Day Discharge Protocols in Joint Arthroplasty,Knee Flexion and Range of Motion After TKA,0.9913229942321777,-0.35708826780319214,0.2771315840916824,0.05263157894736842
3,29,Periprosthetic Joint Infection Diagnosis and Treatment,Machine Learning Prediction of Arthroplasty Outcomes,0.9946802258491516,-0.16504651308059692,0.2771149516487807,0.05263157894736842
5,17,Periprosthetic Joint Infection Diagnosis and Treatment (Odds),Metal Ion Release and Cobalt-Chromium Toxicity,0.9867133498191833,-0.26980826258659363,0.27707733083892194,0.1111111111111111
19,44,"Patellar Resurfacing, PCL Management, and Knee Design",30-Day Readmission and Postoperative Complications,0.9924672842025757,-0.5845819711685181,0.2770604440112479,0.1111111111111111
6,9,Observational Study Design and Statistical Methods,Periprosthetic Joint Infection Diagnosis and Treatment (Synovial),0.9950060844421387,0.27867043018341064,0.27695410174354407,0.02564102564102564
29,77,Machine Learning Prediction of Arthroplasty Outcomes,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9963942766189575,0.232985258102417,0.27691215172852757,0.08108108108108109
14,34,THA Survivorship and Long-Term Aseptic Loosening,"Opioid Use, Prescription Patterns, and Stewardship",0.9946218132972717,-0.14726680517196655,0.2768789533489595,0.1111111111111111
40,64,KOOS and Knee-Specific PROMs (Expectations),Relative Value Units and Surgical Work in TJA,0.9846848249435425,-0.4349343776702881,0.27687574669125026,0.14285714285714285
36,64,Periprosthetic Fracture Treatment and Fixation,Relative Value Units and Surgical Work in TJA,0.9899042248725891,-0.340368390083313,0.2765748544355139,0.14285714285714285
0,2,Tranexamic Acid and Perioperative Blood Management,Primary Total Hip Arthroplasty Technique and Outcomes,0.9905327558517456,-0.3789384961128235,0.2764624570098918,0.08108108108108109
68,79,Arthroplasty Volume Trends and Future Projections,KOOS Outcomes After Simultaneous Bilateral TKA,0.9914906024932861,-0.2619398832321167,0.27622233489155684,0.1111111111111111
20,80,Depression and Mental Health in Arthroplasty,"Opioid Use, Prescription Patterns, and Stewardship (Efficacy Safety)",0.9923462271690369,0.3653809428215027,0.27615513968171596,0.1111111111111111
41,58,Online Research Quality and Surgical Training Surveys,Patient Satisfaction After Joint Arthroplasty,0.9925222992897034,-0.010468009859323502,0.27604712703184364,0.14285714285714285
13,62,Case Reports of Unusual Arthroplasty Complications,Same-Day Discharge Protocols in Joint Arthroplasty,0.989556074142456,0.0844273790717125,0.27596081571865805,0.05263157894736842
51,67,Soft Tissue Balancing and Ligament Release in TKA,Cardiac Complications and Medical Comorbidities After TJA,0.9873858690261841,-0.6015381217002869,0.2758166773983039,0.14285714285714285
31,51,Hip-Spine Syndrome and Lumbar Fusion After THA,Soft Tissue Balancing and Ligament Release in TKA,0.9946812391281128,-0.30601009726524353,0.27579885834743983,0.1111111111111111
36,56,Periprosthetic Fracture Treatment and Fixation,Tibial Mechanical Axis and Varus-Valgus Alignment,0.9939859509468079,-0.17148596048355103,0.27577740033674697,0.1111111111111111
42,59,Lower Extremity Deformity and Ligament Reconstruction,Extended Trochanteric Osteotomy and Periprosthetic Fracture,0.9941459894180298,0.5510849952697754,0.27567028466900356,0.05263157894736842
42,77,Lower Extremity Deformity and Ligament Reconstruction,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9941047430038452,-0.3800077736377716,0.27552367070302586,0.14285714285714285
2,16,Primary Total Hip Arthroplasty Technique and Outcomes,Implant Retrieval and Corrosion Analysis,0.9953360557556152,0.4522767663002014,0.27544939282001085,0.05263157894736842
12,22,Ceramic-on-Ceramic Bearings and Fracture,AAHKS Member Survey Studies,0.9880040884017944,-0.31950461864471436,0.2754113462639338,0.1111111111111111
12,56,Ceramic-on-Ceramic Bearings and Fracture,Tibial Mechanical Axis and Varus-Valgus Alignment,0.9852890372276306,-0.4489179849624634,0.27525558205872175,0.14285714285714285
20,65,Depression and Mental Health in Arthroplasty,Medicare Reimbursement and Bundled Payments (Cms),0.9667154550552368,-0.7434333562850952,0.27514528567227337,0.08108108108108109
55,74,Cementless Stem Subsidence and Early Fixation,Postoperative Rehabilitation and Physical Therapy,0.9950345158576965,-0.2361374944448471,0.2751097480446191,0.14285714285714285
50,74,Minimally Invasive Surgical Approaches in TJA,Postoperative Rehabilitation and Physical Therapy,0.9951871633529663,0.08206243813037872,0.27508268535776564,0.14285714285714285
48,74,Risk Assessment and Discharge Disposition Models,Postoperative Rehabilitation and Physical Therapy,0.9963977932929993,0.4039410650730133,0.2750208566329008,0.08108108108108109
13,15,Case Reports of Unusual Arthroplasty Complications,Medicare Reimbursement and Bundled Payments,0.9849590063095093,-0.3961769938468933,0.27467964692906954,0.08108108108108109
0,64,Tranexamic Acid and Perioperative Blood Management,Relative Value Units and Surgical Work in TJA,0.9861044883728027,-0.36039742827415466,0.27463096402360904,0.1111111111111111
1,47,Acetabular Cup Orientation and Component Positioning,Ambulatory Surgery Center and Outpatient TJA,0.9924029111862183,-0.41957223415374756,0.2744141769530453,0.1111111111111111
43,44,National Joint Replacement Registry Studies,30-Day Readmission and Postoperative Complications,0.9917896389961243,-0.12716515362262726,0.2743401708437801,0.08108108108108109
33,40,Osteolysis and Implant Loosening,KOOS and Knee-Specific PROMs (Expectations),0.9897109270095825,-0.18080005049705505,0.2742224992024582,0.08108108108108109
32,48,Cost-Effectiveness of Joint Arthroplasty,Risk Assessment and Discharge Disposition Models,0.9954602122306824,0.2694395184516907,0.2739193716090571,0.1111111111111111
8,36,"Knee Kinematics, Gap Balancing, and ROM",Periprosthetic Fracture Treatment and Fixation,0.9920635223388672,-0.2961706221103668,0.27351998162247476,0.08108108108108109
33,67,Osteolysis and Implant Loosening,Cardiac Complications and Medical Comorbidities After TJA,0.9886459708213806,-0.18793420493602753,0.27338309139898936,0.08108108108108109
15,43,Medicare Reimbursement and Bundled Payments,National Joint Replacement Registry Studies,0.9915772676467896,-0.08037158101797104,0.27324636040028444,0.08108108108108109
22,77,AAHKS Member Survey Studies,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9954128265380859,0.0451175719499588,0.2731569726350505,0.17647058823529413
32,70,Cost-Effectiveness of Joint Arthroplasty,Femoral Stem Survival and Aseptic Loosening,0.9932396411895752,-0.19018253684043884,0.27313968511254594,0.1111111111111111
50,77,Minimally Invasive Surgical Approaches in TJA,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9951727986335754,-0.10087545216083527,0.27311508436966675,0.1111111111111111
60,80,Bariatric Surgery Prior to Joint Arthroplasty,"Opioid Use, Prescription Patterns, and Stewardship (Efficacy Safety)",0.9942111968994141,0.3085540235042572,0.2731116272236201,0.08108108108108109
20,57,Depression and Mental Health in Arthroplasty,Ceramic Components and Periprosthetic Osteolysis,0.9817860126495361,-0.5121923685073853,0.27281356484557434,0.08108108108108109
11,79,Aspirin vs Anticoagulant VTE Prophylaxis,KOOS Outcomes After Simultaneous Bilateral TKA,0.9897354245185852,-0.5258619785308838,0.2727267009383915,0.14285714285714285
8,33,"Knee Kinematics, Gap Balancing, and ROM",Osteolysis and Implant Loosening,0.9901947379112244,0.03423783928155899,0.27269253520845543,0.08108108108108109
45,71,Direct Anterior Approach Total Hip Arthroplasty,Vancomycin Prophylaxis and Acute Kidney Injury Risk,0.9870005249977112,-0.2060263752937317,0.27264541575297313,0.1111111111111111
29,34,Machine Learning Prediction of Arthroplasty Outcomes,"Opioid Use, Prescription Patterns, and Stewardship",0.9959608912467957,0.18461421132087708,0.2726135905183112,0.08108108108108109
33,50,Osteolysis and Implant Loosening,Minimally Invasive Surgical Approaches in TJA,0.9939696788787842,0.20916730165481567,0.2722235270306177,0.1111111111111111
50,59,Minimally Invasive Surgical Approaches in TJA,Extended Trochanteric Osteotomy and Periprosthetic Fracture,0.9917834997177124,0.3021993041038513,0.27185573205086405,0.08108108108108109
22,80,AAHKS Member Survey Studies,"Opioid Use, Prescription Patterns, and Stewardship (Efficacy Safety)",0.9933366179466248,0.1454470455646515,0.2718229417339731,0.14285714285714285
27,50,Medicare Reimbursement and Bundled Payments (Costs),Minimally Invasive Surgical Approaches in TJA,0.9931001663208008,-0.3058117926120758,0.2718228165187679,0.14285714285714285
21,48,Adverse Local Tissue Reactions and Implant Corrosion,Risk Assessment and Discharge Disposition Models,0.9929271340370178,0.18909037113189697,0.2717714159088452,0.1111111111111111
15,46,Medicare Reimbursement and Bundled Payments,Radiographic Implant Survival and Loosening Assessment,0.9911670684814453,-0.4618077278137207,0.2717477556090579,0.1111111111111111
2,32,Primary Total Hip Arthroplasty Technique and Outcomes,Cost-Effectiveness of Joint Arthroplasty,0.9926058650016785,-0.18863916397094727,0.2714620797661242,0.08108108108108109
11,42,Aspirin vs Anticoagulant VTE Prophylaxis,Lower Extremity Deformity and Ligament Reconstruction,0.9949214458465576,0.061596691608428955,0.2714332901049429,0.14285714285714285
29,32,Machine Learning Prediction of Arthroplasty Outcomes,Cost-Effectiveness of Joint Arthroplasty,0.995986819267273,0.29642781615257263,0.2714213918958996,0.1111111111111111
37,81,Femoral Head Collapse and Osteonecrosis,Knee Society Score and Clinical Outcome Reporting,0.9934738874435425,-0.03879523277282715,0.27137910803097287,0.1111111111111111
12,79,Ceramic-on-Ceramic Bearings and Fracture,KOOS Outcomes After Simultaneous Bilateral TKA,0.9844459295272827,-0.5615501403808594,0.2713112520999427,0.08108108108108109
44,70,30-Day Readmission and Postoperative Complications,Femoral Stem Survival and Aseptic Loosening,0.9923253059387207,-0.20059560239315033,0.2712165714880714,0.1111111111111111
59,63,Extended Trochanteric Osteotomy and Periprosthetic Fracture,Knee Flexion and Range of Motion After TKA,0.9896242618560791,0.005620580166578293,0.27111804309910564,0.08108108108108109
11,55,Aspirin vs Anticoagulant VTE Prophylaxis,Cementless Stem Subsidence and Early Fixation,0.995064377784729,-0.15196549892425537,0.27108450693504677,0.14285714285714285
10,53,Aseptic Loosening of Hip and Knee Implants,Spinopelvic Parameters and Cup Positioning in THA,0.9932631254196167,-0.18826283514499664,0.2708597052522658,0.08108108108108109
44,46,30-Day Readmission and Postoperative Complications,Radiographic Implant Survival and Loosening Assessment,0.9933998584747314,-0.1786477267742157,0.27044023187418637,0.08108108108108109
7,18,Systematic Reviews and Meta-Analyses,Polyethylene Liner Performance,0.9839931130409241,-0.483066201210022,0.270388623618532,0.1111111111111111
34,50,"Opioid Use, Prescription Patterns, and Stewardship",Minimally Invasive Surgical Approaches in TJA,0.9951872229576111,-0.029777787625789642,0.27032571948494594,0.1111111111111111
19,66,"Patellar Resurfacing, PCL Management, and Knee Design",Blood Loss and Transfusion Management,0.9952852725982666,-0.13379700481891632,0.2703212288619185,0.14285714285714285
